likes,hashtag_ad_count,standalone_ad_count,most_common,words_count,paid_partnership,KEYWORDS_CAPTION,relative_importance,has_emoji,sponsor_integration_in_caption,CTA_BUY_caption,CTA_GIFT_caption,CTA_READ_caption,CTA_SIGN_UP_caption,CTA_FIND_OUT_caption,CTA_LEARN_caption,CTA_SUBSCRIBE_caption,CTA_SHARE_caption,CTA_DOWNLOAD_caption,CTA_VISIT_caption,CTA_CONTACT_caption,CTA_PARTICIPATE_caption,CTA_BUY_transcription,CTA_GIFT_transcription,CTA_READ_transcription,CTA_SIGN_UP_transcription,CTA_FIND_OUT_transcription,CTA_LEARN_transcription,CTA_SUBSCRIBE_transcription,CTA_SHARE_transcription,CTA_DOWNLOAD_transcription,CTA_VISIT_transcription,CTA_CONTACT_transcription,CTA_PARTICIPATE_transcription,CTA_GIFT_trans_capt,CTA_VISIT_trans_capt,CTA_CONTACT_trans_capt,CTA_SIGN_UP_trans_capt,CTA_BUY_trans_capt,CTA_SUBSCRIBE_trans_capt,CTA_DOWNLOAD_trans_capt,CTA_SHARE_trans_capt,CTA_FIND_OUT_trans_capt,CTA_READ_trans_capt,CTA_PARTICIPATE_trans_capt,CTA_LEARN_trans_capt,text_trans_capt,BASIC_SOUNDS,HESITATION_WORDS,VERBAL_CRUTCHES,REPETITIVE_STARTS,FILLED_PAUSES,DISCOURSE_MARKERS,PERSONAL_PRONOUNS,OPINION_INDICATORS,EMOTION_WORDS,JUDGMENT_ADJECTIVES,QUALIFIERS_HEDGING,COMMON_PHRASES,OPINION_PHRASES,SELF_DISCLOSURES,HEALTH,FINANCES,RELATIONSHIPS,FAMILY,LIMITED_AVAILABILITY,EXCLUSIVITY,TIME_SENSITIVE,LIMITED_TIME,EXCLUSIVE_DISCOUNT,URGENCY_PROMOTION,OTHERS,SELLING_FAST,HARD_WORK,EXCLUSIVE_FOR_FOLLOWERS,GENEROSITY,APPRECIATION,NATURAL_FIT,LIFESTYLE_IMPROVEMENT,CONTINUATION,GOALS,DURATION,UNIQUE_CODE,SHARING_CODE,HONESTY,CONTRAST,PROS,CONS,ADMISSION,UNCERTAINTY,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,POV,UNBOXING,GRWM,RESTOCKING,DAY_IN_MY_LIFE_PATTERNS,DUPE,video_duration,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,PAMPERSUS_BRAND,RASCALSBABY_BRAND,THENINJAMAS_BRAND,GENERAL_HOOK,NEGATIVE_HOOK,brand_counts,BRAND_TS,integration_in_first_10_seconds,integration_in_first_half_video,integration_duration,int_between_90_240,narrative_changes,brand_as_sponsor,scene_change_in_integration,num_scenes,client_or_competitor,unique_faces,is_product_in_usage,detected_faces,is_a_child_or_baby_present,product_clearly_seen,is_looking_center_more_than_25_pcnt_of_time,is_looking_right_more_than_25_pcnt_of_time,is_looking_left_more_than_25_pcnt_of_time,is_blinking_more_than_25_pcnt_of_time,is_looking_center_more_than_50_pcnt_of_time,is_looking_right_more_than_50_pcnt_of_time,is_looking_left_more_than_50_pcnt_of_time,is_blinking_more_than_50_pcnt_of_time,is_looking_center_more_than_75_pcnt_of_time,is_looking_right_more_than_75_pcnt_of_time,is_looking_left_more_than_75_pcnt_of_time,is_blinking_more_than_75_pcnt_of_time,is_looking_center_more_than_90_pcnt_of_time,is_looking_right_more_than_90_pcnt_of_time,is_looking_left_more_than_90_pcnt_of_time,is_blinking_more_than_90_pcnt_of_time,number_of_brands_affinity,integration_start_ts,integration_end_ts,number_of_brand_mentions,is_brand_in_ig_mention,is_video,is_image,follow_count_category,engagement_rate,likes_to_followers_ratio,caption_sentiment_score,transcription_sentiment_score,transcription_positive_patterns,transcription_negative_patterns,transcription_neutral_patterns,caption_positive_patterns,caption_negative_patterns,caption_neutral_patterns,face_groups,influencer_group,LOYALTY_TO_BRAND_MISION,LOYALTY_TO_CUSTOMERS,CONFIDENCE_IN_CONSUMER,FEAR,ANGER,CURIOSITY,URGENCY,EXCLUSIVE,TRUST,INSPIRE,PROVOCATIVE,SURPRISE,INSTANT_GRATIFICATION,POSITIVE,emotion_words_counter,brand_generosity_counter,brand_matcher_counter,cta_counter,day_in_my_life_counter,direct_questions_counter,discount_code_counter,discount_effort_counter,discount_scarcity_counter,dupe_counter,grwm_counter,hook_counter,integration_counter,intimate_details_counter,keywords_counter,knowledge_gap_counter,personal_opinion_counter,point_of_view_counter,product_journey_counter,product_lifestyle_counter,product_sales_velocity_counter,product_scarcity_counter,product_usage_duration_counter,product_usage_counter,pros_and_cons_counter,qualiying_statements_counter,restocking_counter,speech_patterns_counter,unboxing_counter,baby_face_shown
22,0,1,standalone_ad,34,0,False,0.016,True,0.2647058823529412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.36,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1,1.0,1,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.5026914940410112,0.00046080053620426033,neutral,positive,1,0,1,0,0,1,2,1,False,False,False,False,False,True,False,True,False,False,False,False,True,True,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1.0
44,0,1,standalone_ad,50,0,True,0.016,False,0.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.73,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,1.0,1,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.984437509163647,0.0009216010724085207,positive,neutral,0,0,1,1,0,1,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3,0,1,standalone_ad,87,0,False,0.002,True,0.2183908045977011,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.95,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1,1.0,0,1.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.23088871164098904,6.296964862936064e-05,positive,positive,1,1,1,0,0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,6,0,1.0
34,0,1,standalone_ad,64,0,True,0.016,True,0.390625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31.11,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,9.15,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,1,1.0,0,1.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.7378312102601939,0.000737831210260194,positive,positive,1,0,1,1,1,1,0,1,False,False,False,False,False,True,False,True,False,False,False,False,True,True,10,0,1,0,0,0,0,0,0,0,0,1,1,1,7,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0
105,0,1,standalone_ad,26,0,False,0.016,False,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.59,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1,1.0,0,1.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,2.493932173951769,0.0023380614130797837,neutral,neutral,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,True,True,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1.0
47,0,1,standalone_ad,39,0,False,0.016,True,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.89,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1,1.0,1,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,1.1578970807633213,0.0010465608229976173,positive,positive,1,0,1,1,0,1,2,1,False,False,False,False,False,True,False,True,False,True,False,False,True,True,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1.0
32,0,0,equal,27,1,False,0.016,True,0.2222222222222222,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.34,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,1,1.0,0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.7555290993177344,0.0007326342781262879,neutral,positive,1,0,1,0,0,1,3,1,True,True,False,False,False,True,False,True,False,True,False,False,True,True,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,1.0
278,0,1,standalone_ad,93,0,True,0.005,False,0.4193548387096774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,41.51,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,1,0.0,0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,2,1,1,0,low,7.356197411799439,0.0068395414062884415,positive,positive,1,0,1,0,0,1,2,1,True,False,False,False,False,True,False,True,False,True,False,False,True,True,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,1,2,0,1.0
201,0,1,standalone_ad,78,0,True,0.005,False,0.3974358974358974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.37,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,1,4.0,1,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,2,1,1,0,low,5.215765388968164,0.004945136052748118,positive,positive,0,0,1,1,0,1,3,1,True,False,True,True,False,True,True,True,False,True,False,False,True,True,19,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,0,0,0,0,4,0,1.0
3,0,0,equal,43,1,False,0.002,False,0.3720930232558139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.12,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1,1.0,0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.25233409033560433,8.411136344520145e-05,neutral,neutral,1,1,1,0,0,1,3,1,True,False,False,True,False,False,False,True,False,False,False,False,True,True,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,2,0,1.0
320,0,1,standalone_ad,69,0,True,0.002,False,0.1014492753623188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.78,False,False,False,False,True,False,False,False,False,False,False,False,False,3.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,1,1.0,1,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,10.626811388304825,0.00909245894186509,positive,positive,1,0,1,1,0,1,2,1,False,False,False,False,False,True,False,True,False,True,False,False,True,True,8,0,3,0,0,0,0,0,0,0,0,1,3,1,3,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0.0
371,0,1,standalone_ad,35,0,False,0.002,True,0.1142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30.74,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1,1.0,0,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,13.233702294074513,0.012954362931666609,neutral,positive,1,0,1,0,0,1,2,1,True,True,False,False,True,False,False,False,False,True,False,False,True,True,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0.0
34,0,0,equal,57,1,False,0.002,True,0.2982456140350877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.82,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,1,3.0,1,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,2.1831201152687423,0.0014845216783827447,positive,positive,1,0,1,0,0,1,2,1,False,False,True,False,False,True,False,False,False,False,False,False,True,True,14,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,1.0
342,0,1,standalone_ad,69,0,False,0.002,False,1.0144927536231885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.95,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1.0,0,1.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,16.243037026634838,0.016008987501755372,positive,positive,0,0,0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
535,0,1,standalone_ad,21,0,False,0.002,True,0.238095238095238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.2,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1,0.0,1,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,2,1,1,0,low,25.65437591707294,0.02532304633880816,positive,positive,1,0,1,1,0,1,3,1,True,False,True,False,False,True,False,True,False,True,False,False,True,True,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,12,0,0,0,0,0,0,0,0,0,0,2,0,1.0
107,0,1,standalone_ad,90,0,False,0.002,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.99,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1,1.0,1,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,9.100615181249681,0.00544003253851238,positive,positive,0,0,1,0,0,1,3,1,False,False,False,True,False,True,True,True,False,True,False,False,True,True,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1.0
3,0,1,standalone_ad,35,0,False,0.002,False,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.91,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1,1.0,1,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.25897342932615114,0.00015538405759569067,positive,positive,0,0,1,0,0,1,3,1,False,False,False,False,False,True,False,True,False,False,False,False,True,True,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,1.0
139,0,1,standalone_ad,23,0,True,0.005,False,0.1304347826086956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.69,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,8.46,1.0,1.0,27.59999999999999,0.0,1.0,0.0,1.0,21.0,1,2.0,1,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,6.42,34.019999999999996,2,1,1,0,low,9.261811566238492,0.007663046474447323,neutral,positive,1,0,1,0,0,1,3,1,True,False,True,False,False,True,False,True,False,True,False,False,True,True,12,0,2,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1.0
40,0,1,standalone_ad,36,0,True,0.005,False,0.3611111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.46,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,19.62,0.0,1.0,15.160000000000004,0.0,1.0,0.0,1.0,19.0,1,1.0,1,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,17.32,32.480000000000004,2,1,1,0,low,2.9218810298252387,0.0022051932300567838,positive,positive,1,0,1,0,0,1,3,1,True,False,True,False,False,True,False,True,False,True,False,False,True,True,12,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,0,1.0
37,0,0,equal,43,1,False,0.002,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.54,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1.0,0,1.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,0.0,0.0,2,1,1,0,low,2.642240620045799,0.002172508954259879,neutral,neutral,0,0,1,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3,0,1,standalone_ad,43,0,False,0.004,False,0.0930232558139534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.13,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1,1.0,0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.8541272649624795,0.00018302727106338844,positive,positive,0,0,1,1,0,1,3,1,False,False,False,False,False,True,False,True,False,True,False,False,True,True,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,1.0
3,0,0,equal,44,1,False,0.002,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.67,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,7.7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,1,0.0,1,0.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,0.3589375448671931,0.00021536252692031587,positive,positive,1,0,1,0,0,1,2,1,True,False,False,False,False,False,False,True,True,True,False,False,False,True,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0.0
56,0,0,equal,36,1,False,0.002,True,0.3611111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.94,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1,1.0,0,1.0,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,5.93833269889608,0.0042634183479253905,positive,positive,1,0,1,1,0,1,0,1,False,False,False,True,False,True,False,True,False,False,False,False,True,True,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,1.0
167,0,1,standalone_ad,25,0,False,0.002,True,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56.47,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,1,1.0,1,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,0.0,0.0,1,1,1,0,low,15.323891339679593,0.012924696230941878,neutral,positive,1,0,1,1,0,1,3,1,False,False,False,False,False,True,False,True,False,True,False,True,True,True,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,1.0
